"idProduct","barcode","product","imagen","is_new","idCategory_id","idMarca_id","idUnit_id"
282,"7898504922095",LABIAL LÍQUIDO A PRUEBA DE AGUA CON VITAMINA C,products/Product_14927_Field_15.jpg,0,366,627,1
283,"7750254001379",AMPOLLA CAPILAR REVITALIZADOR SWA 15ML,products/Product.jpg,0,71,492,1
284,"904301004002",LIPSTICK MATTE,products/Product_60371_Field_181.jpg,0,359,122,1
285,"7703907573587",LIMPIADOR DE BROCHAS 120ML,products/Product_60327_Field_181.jpg,0,204,255,1
286,"906304001002",LIFTING CREAM 1 STEP 1.5ML,products/Product_60419_Field_181.jpg,0,232,89,1
287,"6920429988885",LAPIZ DELINEADOR WP,products/Product_60404_Field_181.jpg,0,219,38,1
288,"904301005001",LAPIZ DE LABIOS,products/Product.jpg,0,360,20,1
289,"7896865665804",LACA RETRO & STRONG MODELING A-4 420ML,products/WhatsApp Image 2025-01-06 at 1.00.54 PM.jpg,0,57,32,1
290,"7892546853808",LACA HAIRSPRAY STRONG A-8 420ML,products/WhatsApp Image 2025-01-06 at 2.35.48 PM.jpg,0,57,32,1
291,"904301007001",LABIAL MAGICO,products/Product_14919_Field_15.jpg,0,367,336,1
292,"904301006006",LABIAL LIQUIDO WOW,products/Product_60374_Field_181.jpg,0,366,633,1
293,"6973911219400",LABIAL LIQUIDO WATERPROOF,products/Product_60372_Field_181.jpg,0,366,159,1
294,"904301002001",LABIAL LIQUIDO CHOCOLATE,products/Product_14915_Field_15.jpg,0,357,337,1
295,"6972550801175",LABIAL LIQUIDO BRILLOS VQ017,products/Product_60376_Field_181.jpg,0,366,591,1
296,"904301004003",LABIAL LIQUIDO,products/WhatsApp Image 2025-01-06 at 3.13.53 PM.jpg,0,359,377,1
297,"904301006007",LABIAL LIQUIDO,products/Product_60373_Field_181.jpg,0,366,377,1
298,"6941472802584",LABIAL FANTASIA MATE,products/Product_14916_Field_15.jpg,0,359,622,1
299,"8597450100012",KERATINA PARA EXTENSIÓN,products/Product_14890_Field_15.jpg,0,68,70,1
300,"903302001001",ILUMINADOR EN BARRA,products/Product_60385_Field_181.jpg,0,176,302,1
301,"7793008007791",ISSUE SACHET SEMIPERMANENTECRAZY VIOLET,products/Product.jpg,0,63,195,1
302,"7793008007838",ISSUE SACHET SEMIPERMANENTECRAZY ROSA,products/Product.jpg,0,63,195,1
303,"7793008007883",ISSUE SACHET SEMIPERMANENTECRAZY FUCSIA,products/Product.jpg,0,63,195,1
304,"7861000283533",INVISIBLES BEAUTIFUL 75 UNIDADES,products/WhatsApp Image 2025-01-06 at 3.30.08 PM.jpg,0,10,34,1
305,"6970975185238",ILUMINADOR GLOW FASCINATING 6380B,products/Product_60326_Field_181.jpg,0,227,497,1
306,"5532666722705",HERRAMIENTA PARA PEGAR PESTAÑAS,products/Product_60448_Field_181.jpg,0,207,1,1
307,"906202004001",HERRAMIENTA APLICACIÓN PESTAÑAS,products/Product_60458_Field_181.jpg,0,207,1,1
308,"901203005001",HAIR FIBER APPLICATOR,products/Product_14887_Field_15.jpg,0,38,30,1
309,"6970405808782",GUANTES DE NITRILO FUCSIA X100 T-M,products/Product_60464_Field_181.jpg,0,294,471,1
310,"909201001004",GUANTES DE NITRILO T-S AZUL,products/Product_60467_Field_181.jpg,0,294,1,1
311,"909201001005",GUANTES DE NITRILO NEGRAS T-S,products/Product_60466_Field_181.jpg,0,294,471,1
312,"909201001006",GUANTES DE NITRILO NEGRAS T-L,products/Product_60468_Field_181.jpg,0,294,1,1
313,"7707262615029",GEL VIBRANTE 370G,products/WhatsApp Image 2025-01-06 at 3.39.09 PM.jpg,0,54,115,1
314,"7707262615012",GEL VIBRANTE 130G,products/WhatsApp Image 2025-01-06 at 4.01.09 PM.jpg,0,54,115,1
315,"901203006001",APLICADOR DE TINTE,products/Product_14889_Field_15.jpg,0,39,1,1
316,"906304001003",FIXATION CREAM 2 STEP 1.5ML,products/Product_60418_Field_181.jpg,0,232,89,1
317,"903202003001",ESPONJA DIFUMINADO 3D CANDY BH09-18,products/Product_60319_Field_181.jpg,0,165,5,1
318,"6965024850250",ESPONJA LIMPIAR BROCHAS SILLICONE,products/Product_60435_Field_181.jpg,0,165,64,1
319,"903302003001",ESCULPIDOR LÍQUIDO BRONCE,products/Product_60387_Field_181.jpg,0,178,336,1
320,"904301006008",LABIAL LÍQUIDO MATE ROSA,products/Product_14931_Field_15.jpg,0,366,190,1
321,"810236000848",EYELINER POWDER SUGAR PAINT,products/Product_60318_Field_181.jpg,0,227,227,1
322,"906302011004",EYEBROW STAMP 3 IN 1,products/Product_60320_Field_181.jpg,0,227,39,1
323,"6971083000147",EYEBROW POWDER MATTE BP007,products/Product_60315_Field_181.jpg,0,227,78,1
324,"906302003007",EYEBROW PENCIL BRUSH,products/Product_60317_Field_181.jpg,0,219,188,1
325,"6972279620248",EYE LINER LIQUID 24H,products/Product_60370_Field_181.jpg,0,219,582,1
326,"909202002002",ESTERILIZADOR,products/Product_60460_Field_181.jpg,0,299,1,1
327,"6922588201027",ESPONJAS SOFT MAKEUP SPONGE,products/Product_60421_Field_181.jpg,0,165,396,1
328,"903202003002",ESPONJA PARA ROSTRO,products/Product_60420_Field_181.jpg,0,165,60,1
329,"906202004002",DOLLS PERMING AFFINE EYE PATCH,products/Product_60451_Field_181.jpg,0,207,1,1
330,"3T0279",DISPENSADOR PARA PESTAÑAS,products/Product_60426_Field_181.jpg,0,207,1,1
331,"906202004003",DISPENSADOR DE PESTAÑAS,products/Product_60428_Field_181.jpg,0,207,1,1
332,"681441558673",DELINEADOR WP BLACK BROWN,products/Product_60401_Field_181.jpg,0,219,17,1
333,"7861168869914",DELINEADOR NEGRO,products/Product_60402_Field_181.jpg,0,219,583,1
334,"7703378010208",DELINEADOR MENTA,products/Product_53590_Field_181.jpg,0,219,481,1
335,"8457606480002",DECOLORANTE LIGHT PERFECTION 7 TONOS 500G,products/WhatsApp Image 2025-01-06 at 4.12.44 PM.jpg,0,62,29,1
336,"5532666720084",CEPILLO PARA CEJAS 2IN1 POR UNIDAD,products/Product_60441_Field_181.jpg,0,208,187,1
337,"8414227033093",CREMA CORPORAL BODY MILK LATTE CORPO COCO 500ML,products/WhatsApp Image 2025-01-06 at 4.19.41 PM.jpg,0,96,15,1
338,"906303001001",CREAM REMOVER,products/Product_60429_Field_181.jpg,0,229,363,1
339,"6924372657461",CORRECTOR LIQUIDO FAWLESS,products/Product_60377_Field_181.jpg,0,218,587,1
340,"906202006001",COMPAS PARA CEJAS,products/Product_60433_Field_181.jpg,0,209,59,1
341,"906101003051",COLORS 0.15 C 11MM,products/Product_60332_Field_181.jpg,0,199,346,1
342,"906101003052",COLORS 0.07 D 11MM,products/Product_60330_Field_181.jpg,0,199,346,1
343,"906101003053",COLORS 0.07 C 12MM,products/Product_60331_Field_181.jpg,0,199,346,1
344,"906101003054",COLORES 0.15 D 10MM,products/Product_60329_Field_181.jpg,0,199,346,1
345,"906101003055",CLASSIC EYELASH 0.20 D 14MM,products/Product_60367_Field_181.jpg,0,199,346,1
346,"906101003056",CLASSIC EYELASH 0.15 D MIX 7-15MM,products/Product_60338_Field_181.jpg,0,199,346,1
347,"906101003057",CLASSIC EYELASH 0.15 D 9MM,products/Product_60357_Field_181.jpg,0,199,346,1
348,"906101003058",CLASSIC EYELASH 0.15 D 15MM,products/Product_60360_Field_181.jpg,0,199,346,1
349,"906101003059",CLASSIC EYELASH 0.15 D 13MM,products/Product_60359_Field_181.jpg,0,199,346,1
350,"906101003060",CLASSIC EYELASH 0.15 D 10MM,products/Product_60358_Field_181.jpg,0,199,346,1
351,"906101003061",CLASSIC EYELASH 0.10 D MIX 7-15MM,products/Product_14812_Field_15.jpg,0,199,346,1
352,"906101003062",CLASSIC EYELASH 0.10 D 9MM,products/Product_60351_Field_181.jpg,0,199,346,1
353,"906101003063",CLASSIC EYELASH 0.10 D 15MM,products/Product_60356_Field_181.jpg,0,199,346,1
354,"906101003064",CLASSIC EYELASH 0.10 D 14MM,products/Product_60355_Field_181.jpg,0,199,346,1
355,"906101003065",CLASSIC EYELASH 0.10 D 13MM,products/Product_60354_Field_181.jpg,0,199,346,1
356,"906101003066",CLASSIC EYELASH 0.10 D 12MM,products/Product_60353_Field_181.jpg,0,199,346,1
357,"906101003067",CLASSIC EYELASH 0.10 D 10MM,products/Product_60352_Field_181.jpg,0,199,346,1
358,"906101003068",CLASSIC EYELASH 0.07 D 9MM,products/Product_60346_Field_181.jpg,0,199,346,1
359,"906101003069",CLASSIC EYELASH 0.07 D 8MM,products/Product_60345_Field_181.jpg,0,199,346,1
360,"906101003070",CLASSIC EYELASH 0.07 D 15MM,products/Product_60350_Field_181.jpg,0,199,346,1
361,"906101003071",CLASSIC EYELASH 0.07 D 14MM,products/Product_60349_Field_181.jpg,0,199,346,1
362,"906101003072",CLASSIC EYELASH 0.07 D 13MM,products/Product_60348_Field_181.jpg,0,199,346,1
363,"906101003073",CLASSIC EYELASH 0.07 D 12MM,products/Product_60347_Field_181.jpg,0,199,346,1
364,"906101003074",CLASSIC EYELASH 0.05 D 9MM,products/Product_60341_Field_181.jpg,0,199,346,1
365,"906101003075",CLASSIC EYELASH 0.05 D 11MM,products/Product_60343_Field_181.jpg,0,199,346,1
366,"906101003076",CLASSIC EYELASH 0.05 D 10MM,products/Product_60342_Field_181.jpg,0,199,346,1
367,"6933920502061",CIRUJIA PESTAÑAS 1 STEP,products/Product_60436_Field_181.jpg,0,232,189,1
368,"6947854800100",CINTA MICROPORE,products/Product_60424_Field_181.jpg,0,210,537,1
369,"906202007001",CINTA MICROPORE,products/Product_60425_Field_181.jpg,0,210,537,1
370,"7868000602401",CAJA INVISIBLE EXTRAGRANDE,products/WhatsApp Image 2025-01-06 at 3.30.08 PM.jpg,0,10,1,1
371,"909203001001",CABEZA PARA PRÁCTICA,products/Product_60407_Field_181.jpg,0,301,1,1
372,"909203001002",CABEZA PARA PRUEBAS PIEZAS,products/Product_60406_Field_181.jpg,0,301,1,1
373,"906304001004",BROW LIFT,products/Product_60443_Field_181.jpg,0,232,89,1
374,"7861168805448",BASE EN POLVO SETTING POWDER BANANA UM208,products/Product_14938_Field_15.jpg,0,176,584,1
375,"081555733056",BASE EN POLVO LOOSE POWDER CBLP305,products/Product_14937_Field_15.jpg,0,176,236,1
376,"081555733049",BASE EN POLVO LOOSE POWDER CBLP304,products/Product_14935_Field_15.jpg,0,176,236,1
377,"6970975191413",BASE EN POLVO LOOSE POWDER BRIGHTEN,products/Product_14936_Field_15.jpg,0,176,497,1
378,"906202001001",BROCHA LIMPIEZA,products/Product_60430_Field_181.jpg,0,204,1,1
379,"6542365122453",BRILLO LIP GLOSS LONG LASTING,products/Product_14920_Field_15.jpg,0,357,7,1
380,"906202004004",BOMBA DE AIRE,products/Product_60431_Field_181.jpg,0,207,1,1
381,"6970975190003",BLUSH LOOK 6584A,products/Product_60390_Field_181.jpg,0,181,497,1
382,"903302001002",BLUSH CHEEK HEAT,products/Product_60386_Field_181.jpg,0,176,476,1
383,"6970975187454",BEAUTY DESING 6592B,products/Product_60316_Field_181.jpg,0,227,497,1
384,"909301002001",ANESTESIA PROASEGIS 99%,products/Product_60463_Field_181.jpg,0,308,71,1
385,"7701126802150",ANESTESIA INYECTABLE LIDOCAINA 2% X50,products/Product_60415_Field_181.jpg,0,311,368,1
386,"909301004001",ANESTESIA EN SPRAY 29.9% 30ML,products/Product_60412_Field_181.jpg,0,310,568,1
387,"909301003001",ANESTESIA EN GEL 40% 30ML,products/Product_60413_Field_181.jpg,0,309,568,1
388,"909301003002",ANESTESIA EN GEL #45,products/Product_60411_Field_181.jpg,0,309,392,1
389,"909301002002",ANESTESIA CREMA J-PRO 39.9% 10G,products/Product_60414_Field_181.jpg,0,308,59,1
390,"909301002003",ANESTESIA EN CREMA 99% 10G,products/Product_60408_Field_181.jpg,0,308,568,1
391,"909301006001",AGUJAS PARA LIDOCAINA X100,products/Product_60416_Field_181.jpg,0,312,91,1
392,"7897984718242",ACONDICIONADOR AGUACATE Y TAMARINDO 325ML,products/WhatsApp Image 2024-12-26 at 1.02.06 PM.jpg,0,48,598,1
393,"6932511234961",ACEITE CAPILAR 60ML ROSEMARY MINT,products/WhatsApp Image 2025-01-06 at 4.54.51 PM.jpg,0,68,76,1
394,"906101003077",6D W SHAPE EYELASH 0.07 D MIX 8-15MM,products/Product_14808_Field_15.jpg,0,199,346,1
395,"906101003078",6D W SHAPE EYELASH 0.07 D 9MM,products/Product_14800_Field_15.jpg,0,199,346,1
396,"906101003079",6D W SHAPE EYELASH 0.07 D 8MM,products/Product_14809_Field_15.jpg,0,199,346,1
397,"906101003080",6D W SHAPE EYELASH 0.07 C MIX 8-15MM,products/Product_14806_Field_15.jpg,0,199,346,1
398,"906101003081",6D W SHAPE EYELASH 0.07 D 15MM,products/Product_14805_Field_15.jpg,0,199,346,1
399,"906101003082",6D W SHAPE EYELASH 0.07 D 14MM,products/Product_14804_Field_15.jpg,0,199,346,1
400,"906101003083",6D W SHAPE EYELASH 0.07 D 13MM,products/Product_14803_Field_15.jpg,0,199,346,1
401,"906101003084",6D W SHAPE EYELASH 0.07 D 11MM,products/Product.jpg,0,199,346,1
402,"906101003085",6D W SHAPE EYELASH 0.07 D 10MM,products/Product.jpg,0,199,346,1
403,"906101003086",5D W SHAPE EYELASH 0.07 D 8MM,products/Product_14794_Field_15.jpg,0,199,346,1
404,"906101003087",5D W SHAPE EYELASH 0.07 D MIX 8-15MM,products/Product_14798_Field_15.jpg,0,199,346,1
405,"906101003088",5D W SHAPE EYELASH 0.07 D 14MM,products/Product_14797_Field_15.jpg,0,199,346,1
406,"906101003089",5D W SHAPE EYELASH 0.07 D 12MM,products/Product_14796_Field_15.jpg,0,199,346,1
407,"906101003090",5D W SHAPE EYELASH 0.07 D 10MM,products/Product_14795_Field_15.jpg,0,199,346,1
408,"906101003091",5D W SHAPE EYELASH 0.07 C MIX 8-15MM,products/Product_14799_Field_15.jpg,0,199,346,1
409,"906101003092",4D W SHAPE EYELASH 0.07 D 11MM,products/Product_14787_Field_15.jpg,0,199,346,1
410,"906101003093",4D W SHAPE EYELASH 0.07 D 10MM,products/Product_14786_Field_15.jpg,0,199,346,1
411,"906101003094",4D W SHAPE EYELASH 0.07 D MIX 8-15MM,products/Product_14793_Field_15.jpg,0,199,346,1
412,"906101003095",4D W SHAPE EYELASH 0.07 D 8MM,products/Product_14782_Field_15.jpg,0,199,346,1
413,"906101003096",4D W SHAPE EYELASH 0.07 D 15MM,products/Product_14791_Field_15.jpg,0,199,346,1
414,"906101003097",4D W SHAPE EYELASH 0.07 D 14MM,products/Product_14790_Field_15.jpg,0,199,346,1
415,"906101003098",4D W SHAPE EYELASH 0.07 D 13MM,products/Product_14789_Field_15.jpg,0,199,346,1
416,"906101003099",4D W SHAPE EYELASH 0.07 D 12MM,products/Product_14788_Field_15.jpg,0,199,346,1
417,"906101003100",4D W SHAPE EYELASH 0.07 C MIX 8-15MM,products/Product_14792_Field_15.jpg,0,199,346,1
418,"906101003101",3D W SHAPE EYELASH 0.07 D 15MM,products/Product_14784_Field_15.jpg,0,199,346,1
419,"906101003102",3D W SHAPE EYELASH 0.07 D MIX 8-15MM,products/Product_14785_Field_15.jpg,0,199,346,1
420,"906101003103",3D W SHAPE EYELASH 0.07 D 12MM,products/Product_14783_Field_15.jpg,0,199,346,1
421,"6928001836180",CHARCOAL SHERBET BODY CRUB,products/Product_73649_Field_401.jpg,0,95,613,1
422,"908204001001",DESTOP FOLDABLE F-700A,products/Product_70213_Field_361.jpg,0,277,1,1
423,"909203001003",CARETA PARA PRACTICA,products/Product_70214_Field_361.jpg,0,301,207,1
424,"910101001037",CF01-15,products/Product_70215_Field_361.jpg,0,322,1,1
425,"G056-E",SOLAR EMERGENCY LIGHT,products/Product_70216_Field_361.jpg,0,324,1,1
426,"909101002001",BATA QUIRURGICA DESECHABLE,products/Product_70217_Field_361.jpg,0,288,1,1
427,"7862126270674",GUANTES DE NITRILO T-L,products/Product_70218_Field_361.jpg,0,288,525,1
428,"7862126270278",GUANTES DE NITRILO T-M,products/Product_70219_Field_361.jpg,0,288,525,1
429,"4040317445435",MASCARILLAS DESECHABLES,products/Product_70220_Field_361.jpg,0,288,301,1
430,"909101002002",GUANTES DE NITRILO T-S,products/Product_70221_Field_361.jpg,0,288,427,1
431,"6970405808805",GUANTES DE NITRILO T-S,products/Product_70222_Field_361.jpg,0,288,427,1
432,"6970405808812",GUANTES DE NITRILO T-M,products/Product_70223_Field_361.jpg,0,288,525,1
433,"909101002003",GUANTES DE NITRILO T-S,products/Product_70224_Field_361.jpg,0,288,427,1
434,"909101002004",GUANTES DE NITRILO T-L,products/Product_70225_Field_361.jpg,0,288,525,1
435,"909101002005",FORRO DE MICROFIBRA PARA CAMILLA,products/Product_70226_Field_361.jpg,0,288,1,1
436,"909101002006",CAMPO ESTÉRIL,products/Product_70227_Field_361.jpg,0,288,1,1
437,"909101002007",GORRO QUIRÚRGICO,products/Product_70229_Field_361.jpg,0,288,1,1
438,"910101005001",ALMOHADA CAMILLA,products/Product_70230_Field_361.jpg,0,326,1,1
439,"909101002008",FORRO PARA CAMILLA,products/Product_70231_Field_361.jpg,0,288,1,1
440,"903201001001",INK MIXER,products/Product_70233_Field_361.jpg,0,160,192,1
441,"6971072791070",COLD WAX GEL CON ALOE VERA,products/Product_70234_Field_361.jpg,0,88,230,1
442,"910101003001",BOMBILLO RECARGABLE ANCHO,products/Product_70235_Field_361.jpg,0,324,1,1
443,"6971072790097",CERA GRANULADA,products/Product_70236_Field_361.jpg,0,80,230,1
444,"6971072790066",CERA GRANULADA,products/Product_70237_Field_361.jpg,0,88,230,1
445,"909202003001",PUNTAS PARA MIXER,products/Product_70238_Field_361.jpg,0,300,1,1
446,"903203001001",MAKEUP BRUSH CLEANER,products/Product_70239_Field_361.jpg,0,168,63,1
447,"1371234493753",INK MIXER,products/Product_70240_Field_361.jpg,0,80,192,1
448,"909101002009",CINTA OSMÓTICA MICROBLADING EN CEJAS,products/Product_70241_Field_361.jpg,0,288,1,1
449,"909202002003",KIT DE LASHISTA,products/Product_70242_Field_361.jpg,0,299,189,1
450,"906304001005",LASH LIFT EYELASH PERMING KIT,products/Product_70243_Field_361.jpg,0,232,189,1
451,"8809314123137",CREAM REMOVER STRAWBERRY,products/Product_70244_Field_361.jpg,0,215,1,1
452,"902301005001",JABON CORPORAL CON PERFUME,products/Product_70245_Field_361.jpg,0,90,468,1
453,"909302003001",HENNA PARA CEJAS,products/Product_70246_Field_361.jpg,0,316,478,1
454,"910101001038",FRASCO NEGRO CON CIERRE HERMÉTICO,products/Product_70247_Field_361.jpg,0,322,1,1
455,"910101001039",FRASCO ROSADO CON CIERRE HERMÉTICO,products/Product_70248_Field_361.jpg,0,322,1,1
456,"910101001040",CONTENEDOR ROSADO,products/Product_70249_Field_361.jpg,0,322,1,1
457,"909201001007",DISPENSADOR DE AGUA,products/Product_70250_Field_361.jpg,0,294,1,1
458,"910101001041",CARTERA PARA INSTRUMENTOS,products/Product_70251_Field_361.jpg,0,322,94,1
459,"910101005002",VENTILADOR FLORES MARIPOSAS,products/Product_70252_Field_361.jpg,0,326,1,1
460,"6971603694788",VENTILADOR DE MANO,products/Product_70253_Field_361.jpg,0,326,261,1
461,"6973062521063",VENTILADOR DE MANO,products/Product_70254_Field_361.jpg,0,326,261,1
462,"ZF-785",VENTILADOR DE MANO F3,products/Product_70255_Field_361.jpg,0,326,1,1
463,"4030456724034",VENTILADOR DE MANO,products/Product_70256_Field_361.jpg,0,326,261,1
464,"6972310150413",VENTILADOR DE MANO,products/Product_70257_Field_361.jpg,0,326,261,1
465,"910101005003",AIRE ACONDICIONADO PORTATIL,products/Product_70258_Field_361.jpg,0,326,1,1
466,"6971506072782",VENTILADOR DE MANO YS-2250,products/Product_70259_Field_361.jpg,0,326,1,1
467,"6976897563581",VENTILARO DE MANO HD6611AB,products/Product_70260_Field_361.jpg,0,326,1,1
468,"6972716540573",VENTILADOR DE MANO G8811,products/Product_70261_Field_361.jpg,0,326,1,1
469,"6972206772637",VENTILADOR DE MANO ABY11,products/Product_70262_Field_361.jpg,0,326,1,1
470,"908303002001",PIEL PARA PRACTICA,products/Product_70263_Field_361.jpg,0,302,1,1
471,"908303002002",PIELPARA PRACTICA OJOS,products/Product_70264_Field_361.jpg,0,302,1,1
472,"903202002001",PALETA PARA MAQUILLAJE,products/Product_70266_Field_361.jpg,0,164,1,1
473,"6780201379818",TEMPORAL,products/Product_70267_Field_361.jpg,0,316,361,1
474,"903302005001",PINTURA ANTIALERGICAS,products/Product_70268_Field_361.jpg,0,180,107,1
475,"901102001001",CINTA CUBRE MAQUINAS,products/Product_70269_Field_361.jpg,0,8,1,1
476,"902101001001",COLLARIN EN CUERINA,products/Product_70270_Field_361.jpg,0,75,112,1
477,"903302005002",PINTURA DE PAYASO,products/Product_70271_Field_361.jpg,0,180,107,1
478,"1020000203231",SANGRE ARTIFICIAL NO COMESTIBLE,products/Product_70272_Field_361.jpg,0,314,107,1
479,"908101001001",STICKER,products/Product_70273_Field_361.jpg,0,264,1,1
480,"909204001001",ESTRUCTURA METALICA PARA AGUJAS Y MAQUINA,products/Product_70274_Field_361.jpg,0,303,426,1
481,"909204001002",ESTRUCTURA PLASTICA PARA AGUJAS Y MAQUINA,products/Product_70275_Field_361.jpg,0,303,425,1
482,"910101001042",RECIPIENTE PARA JOYAS,products/Product_70276_Field_361.jpg,0,322,151,1
483,"910101001043",RECIPIENTE ORGANIZADOR DE JOYAS LD-988,products/Product_70277_Field_361.jpg,0,322,204,1
484,"908303002003",CARETA PLASTICA PARA PRACTICAS,products/Product_70278_Field_361.jpg,0,302,1,1
485,"909202001001",AGUJA # 5RL,products/Product_70279_Field_361.jpg,0,298,441,1
486,"909202001002",AGUJA # 5RS,products/Product_70280_Field_361.jpg,0,298,10,1
487,"909202001003",LENGUA DE GATO,products/Product_70281_Field_361.jpg,0,298,1,1
488,"909202001004",AGUJA # 1R-0.25,products/Product_70282_Field_361.jpg,0,298,441,1
489,"909202001005",AGUJA # 5RL-0.25,products/Product_70284_Field_361.jpg,0,298,441,1
490,"909202001006",AGUJA # 3RS-0.3,products/Product_70285_Field_361.jpg,0,298,45,1
491,"909202001007",AGUJA # 5RS-0.3,products/Product_70286_Field_361.jpg,0,298,441,1
492,"909202001008",AGUJA # 5P-30,products/Product_70288_Field_361.jpg,0,298,57,1
493,"909202001009",AGUJA # 7P-30,products/Product_70289_Field_361.jpg,0,298,57,1
494,"909202001010",AGUJA # 3 NEEDLE,products/Product_70293_Field_361.jpg,0,298,1,1
495,"909202001011",AGUJA # 12 NEEDLE,products/Product_70294_Field_361.jpg,0,298,1,1
496,"909202001012",AGUJA # 42 NEEDLE,products/Product_70295_Field_361.jpg,0,298,1,1
497,"909202001013",AGUJA # 2.0MM,products/Product_70296_Field_361.jpg,0,298,1,1
498,"909202001014",AGUJA # 1R-0.25 NANO,products/Product_70299_Field_361.jpg,0,298,41,1
499,"909202001015",AGUJA # 1R-0.18 NANO,products/Product_70300_Field_361.jpg,0,298,41,1
500,"909202001016",AGUJA # 1R-03 S,products/Product_70301_Field_361.jpg,0,298,41,1
501,"909202002004",WIRELESS TATTOO POWER SUPLY DC004,products/Product_70302_Field_361.jpg,0,299,561,1
502,"909202001017",LENGUA DE GATO 18U-BLUE,products/Product_70303_Field_361.jpg,0,298,1,1
503,"909202001018",TEMPORAL,products/Product_70304_Field_361.jpg,0,298,361,1
504,"909202002005",PERMANENT MAKEUP MACHINE P90,products/Product_70305_Field_361.jpg,0,299,561,1
505,"909202002006",MICRO NEEDLE THERAPY DL01-30,products/Product_70306_Field_361.jpg,0,299,344,1
506,"909202002007",MAQUINA BMX LAPIZ,products/Product_70307_Field_361.jpg,0,299,45,1
507,"909202002008",MAQUINA NEATCELL,products/Product_70308_Field_361.jpg,0,299,362,1
508,"909202002009",MAQUINA P300 PERLA NEGRA,products/Product_70309_Field_361.jpg,0,299,1,1
509,"909202002010",MAQUINA ELECTRICA P400 BIOMASER,products/Product_70310_Field_361.jpg,0,299,1,1
510,"909202002011",MAQUINA ELECTRICA P500,products/Product_70311_Field_361.jpg,0,299,404,1
511,"909202002012",MAQUINA ELECTRICA,products/Product_70312_Field_361.jpg,0,299,404,1
512,"909202002013",MAQUINA ELECTRICA M20170525,products/Product_70313_Field_361.jpg,0,299,297,1
513,"909202002014",WIRELESS MACHINE PEN TP006,products/Product_70314_Field_361.jpg,0,299,41,1
514,"909202002015",HIGH QUALITY CORELESS MOTOR BIOMASER,products/Product_70315_Field_361.jpg,0,299,421,1
515,"909202002016",MAQUINA ELECTRICA LAPIZ REPUESTO BIOMASER,products/Product_70316_Field_361.jpg,0,299,404,1
516,"1100698-2",MAQUINA ELECTRICA TATUAR LAPIZ SOLO ,products/Product_70317_Field_361.jpg,0,299,404,1
517,"1100698-1",MAQUINA ELECTRICA LAPIZ DE TATUAR SOLO,products/Product_70318_Field_361.jpg,0,299,404,1
518,"909202002017",WIRELESS MACHINE PEN U1,products/Product_70319_Field_361.jpg,0,299,41,1
519,"909202002018",K6003 BIOMASER INALAMBRICA,products/Product_70320_Field_361.jpg,0,299,561,1
520,"910101001044",FRASCO CON ROSCA,products/Product_70321_Field_361.jpg,0,322,1,1
521,"910101001045",ORGANIZADOR DE PESTANAS ACRILICO,products/Product_70323_Field_361.jpg,0,322,1,1
522,"910201001001",CIERRA ELECTRICA,products/Product_70324_Field_361.jpg,0,328,1,1
523,"910101001046",RECIPIENTE PARA JOYAS,products/Product_70325_Field_361.jpg,0,322,1,1
524,"909204001003",RECIPIENTE,products/Product_70326_Field_361.jpg,0,303,1,1
525,"903202002002",PALETA PLASTICA,products/Product_70327_Field_361.jpg,0,164,1,1
526,"910101001047",RECIPIENTE PLASTICO CUADRADO LAZO,products/Product_70328_Field_361.jpg,0,322,1,1
527,"909202002019",ATOMIZADOR MODEL YJ-01,products/Product_70329_Field_361.jpg,0,299,1,1
528,"8809310534401",INJECTOR EZ-1000,products/Product_70330_Field_361.jpg,0,299,1,1
529,"908204001002",LAMPARA CON DRILL,products/Product_70331_Field_361.jpg,0,277,1,1
530,"6996540306129",LENTES ZOOM LED,products/Product_70332_Field_361.jpg,0,325,1,1
531,"902202002001",ULTRASONIDO LOSE EXCESS FAT 8502,products/Product_70333_Field_361.jpg,0,83,211,1
532,"903203002001",MAQUINA BEAUTY INSTRUMENT,products/Product_70334_Field_361.jpg,0,169,35,1
533,"910101004001",HIGH POWER HEADLAMP,products/Product_70335_Field_361.jpg,0,325,1,1
534,"0320240007",HUMIFICADOR BLUETOOTH T00K8,products/Product_70336_Field_361.jpg,0,326,1,1
535,"903203002002",SKIN CARE,products/Product_70337_Field_361.jpg,0,169,512,1
536,"6649654163422",BEAUTY MOLE REMOVAL SWEEP SPOTPEN,products/Product_70338_Field_361.jpg,0,168,1,1
537,"908204003001",HYBRID CORDLESS NAIL DRILL 2IN1,products/Product_70339_Field_361.jpg,0,279,1,1
538,"1020220045",MAQUINA BQ730,products/Product_70340_Field_361.jpg,0,299,1,1
539,"910101001048",CARTERAS DE MANO BOLSOS,products/Product_70341_Field_361.jpg,0,322,1,1
540,"906302003008",DELINEADOR DE OJOS,products/Product_70343_Field_361.jpg,0,219,1,1
541,"906302003009",DELINEADOR DE OJOS,products/Product_70344_Field_361.jpg,0,219,1,1
542,"906302003010",DELINEADOR MATE WP,products/Product_70345_Field_361.jpg,0,219,234,1
543,"906302003011",DELINEADOR GRIS,products/Product_70346_Field_361.jpg,0,219,1,1
544,"906302003012",DELINADOR DE OJOS CONTORNO,products/Product_70347_Field_361.jpg,0,219,190,1
